date_delivered_year,date_sort_year,author_group,citation_title,affiliation_country,affiliation_city,affiliation_organization,corresponding_author_given_name,corresponding_author_surname,corresponding_author_indexed_name,citation_language,source_country,source_publication_year,source_publisher_name,classificationgroup,dbcollection,ref_count,reference,affiliation,coverDate,aggregationType,author,publicationName,citedby_count,title,publisher,subject_area,abstract_language
2024,2024,Unknown,Redesigned chondroitinase ABC degrades inhibitory chondroitin sulfate proteoglycans in vitro and in vivo in the stroke-injured rat brain,Canada,Toronto,University of Toronto Faculty of Medicine,Unknown,Unknown,Letko Khait N.,Unknown,Canada,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'University of Toronto Faculty of Medicine', 'affiliation-city': 'Toronto', 'affiliation-country': 'Canada'}, {'@_fa': 'true', 'affilname': 'University of Toronto', 'affiliation-city': 'Toronto', 'affiliation-country': 'Canada'}]",2025-03-01,Journal,Letko Khait N.,Biomaterials,1,Redesigned chondroitinase ABC degrades inhibitory chondroitin sulfate proteoglycans in vitro and in vivo in the stroke-injured rat brain,Biomaterials,"Ceramics and Composites, Biophysics, Mechanics of Materials, Biomaterials, Bioengineering",Unknown
2024,2024,Unknown,Multifaceted bone response to immunomodulatory magnesium implants: Osteopromotion at the interface and adipogenesis in the bone marrow,Sweden,Gothenburg,Sahlgrenska Akademin,Unknown,Unknown,Ben Amara H.,Unknown,Sweden,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Sahlgrenska Akademin', 'affiliation-city': 'Gothenburg', 'affiliation-country': 'Sweden'}]",2025-03-01,Journal,Ben Amara H.,Biomaterials,1,Multifaceted bone response to immunomodulatory magnesium implants: Osteopromotion at the interface and adipogenesis in the bone marrow,Biomaterials,"Ceramics and Composites, Biophysics, Mechanics of Materials, Biomaterials, Bioengineering",Unknown
2024,2024,Unknown,Magnetic mesoporous silica nanoparticles loaded with peptides for the targeted repair of cavernous nerve injury underlying erectile dysfunction,China,Guangzhou,South China University of Technology,Unknown,Unknown,Liang X.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'South China University of Technology', 'affiliation-city': 'Guangzhou', 'affiliation-country': 'China'}]",2025-03-01,Journal,Liang X.,Biomaterials,0,Magnetic mesoporous silica nanoparticles loaded with peptides for the targeted repair of cavernous nerve injury underlying erectile dysfunction,Biomaterials,"Ceramics and Composites, Biophysics, Mechanics of Materials, Biomaterials, Bioengineering",Unknown
2024,2024,Unknown,MnO<inf>2</inf>@CeO<inf>x</inf>-GAMP radiosensitizer with oxygen vacancies depended mimicking enzyme-like activities for radiosensitization-mediated STING pathway activation,China,Guangzhou,Guangzhou Medical University,Unknown,Unknown,Tan M.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Guangzhou Medical University', 'affiliation-city': 'Guangzhou', 'affiliation-country': 'China'}]",2025-03-01,Journal,Tan M.,Biomaterials,0,MnO<inf>2</inf>@CeO<inf>x</inf>-GAMP radiosensitizer with oxygen vacancies depended mimicking enzyme-like activities for radiosensitization-mediated STING pathway activation,Biomaterials,"Ceramics and Composites, Biophysics, Mechanics of Materials, Biomaterials, Bioengineering",Unknown
2024,2024,Unknown,An NIR-responsive hydrogel loaded with polydeoxyribonucleotide nano-vectors for enhanced chronic wound healing,China,Qingdao,Qingdao University,Unknown,Unknown,Sun Y.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Qingdao University', 'affiliation-city': 'Qingdao', 'affiliation-country': 'China'}]",2025-03-01,Journal,Sun Y.,Biomaterials,0,An NIR-responsive hydrogel loaded with polydeoxyribonucleotide nano-vectors for enhanced chronic wound healing,Biomaterials,"Ceramics and Composites, Biophysics, Mechanics of Materials, Biomaterials, Bioengineering",Unknown
2024,2024,Unknown,Micro/Nano Lasers for Biomolecular Sensing and Cellular Analysis,China,Chongqing,Chongqing University,Unknown,Unknown,Wu X.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Chongqing University', 'affiliation-city': 'Chongqing', 'affiliation-country': 'China'}]",2025-03-01,Journal,Wu X.,Photonic Sensors,0,Micro/Nano Lasers for Biomolecular Sensing and Cellular Analysis,Photonic Sensors,"Electronic, Optical and Magnetic Materials, Atomic and Molecular Physics, and Optics",Unknown
2024,2024,Unknown,Expanding the spectrum of novel candidate genes using trio exome sequencing and identification of monogenic cause in 27.5% of 320 families with steroid-resistant nephrotic syndrome,United States,Boston,Harvard Medical School,Unknown,Unknown,Schneider R.,Unknown,United States,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Harvard Medical School', 'affiliation-city': 'Boston', 'affiliation-country': 'United States'}]",2025-03-01,Journal,Schneider R.,Genes and Diseases,1,Expanding the spectrum of novel candidate genes using trio exome sequencing and identification of monogenic cause in 27.5% of 320 families with steroid-resistant nephrotic syndrome,Genes and Diseases,"Cell Biology, Molecular Biology, Genetics (clinical), Biochemistry",Unknown
2024,2024,Unknown,Role of copper chelating agents: between old applications and new perspectives in neuroscience,Italy,Bari,Università degli studi di Bari Aldo Moro,Unknown,Unknown,Leuci R.,Unknown,Italy,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Università degli studi di Bari Aldo Moro', 'affiliation-city': 'Bari', 'affiliation-country': 'Italy'}]",2025-03-01,Journal,Leuci R.,Neural Regeneration Research,3,Role of copper chelating agents: between old applications and new perspectives in neuroscience,Neural Regeneration Research,Neuroscience (miscellaneous),Unknown
2024,2024,Unknown,A size shrinkable dendrimer-lipid hybrid nanoassembly for reversing tumor drug resistance,China,Hangzhou,Zhejiang University of Technology,Unknown,Unknown,Sun X.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Zhejiang University of Technology', 'affiliation-city': 'Hangzhou', 'affiliation-country': 'China'}]",2025-03-01,Journal,Sun X.,Green Chemical Engineering,0,A size shrinkable dendrimer-lipid hybrid nanoassembly for reversing tumor drug resistance,Green Chemical Engineering,"Catalysis, Process Chemistry and Technology, Chemical Engineering (miscellaneous), Filtration and Separation",Unknown
2024,2024,Unknown,Effect of Partial Replacement of TMR by Treated Olive Cake on Sheep Performance,Egypt,Giza,Faculty of Agriculture,Unknown,Unknown,Abdellateef M.A.M.,Unknown,Egypt,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Faculty of Agriculture', 'affiliation-city': 'Giza', 'affiliation-country': 'Egypt'}]",2025-03-01,Journal,Abdellateef M.A.M.,Egyptian Journal of Veterinary Science(Egypt),0,Effect of Partial Replacement of TMR by Treated Olive Cake on Sheep Performance,Egyptian Journal of Veterinary Science(Egypt),"Equine, Food Animals, Small Animals, Veterinary (miscellaneous)",Unknown
2024,2024,Unknown,"Molecular Detection of Schistosoma spp. in Cattle Urine in Mosul, Iraq",Iraq,Mosul,University of Mosul,Unknown,Unknown,Ajaj E.A.,Unknown,Iraq,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'University of Mosul', 'affiliation-city': 'Mosul', 'affiliation-country': 'Iraq'}]",2025-03-01,Journal,Ajaj E.A.,Egyptian Journal of Veterinary Science(Egypt),1,"Molecular Detection of Schistosoma spp. in Cattle Urine in Mosul, Iraq",Egyptian Journal of Veterinary Science(Egypt),"Equine, Food Animals, Small Animals, Veterinary (miscellaneous)",Unknown
2024,2024,Unknown,The Curing Activity of 5-Fluorouracil (5-FU) and Its Role in Reducing The Antibiotic Sensitivity in Some Resistance Bacteria,Iraq,Mosul,University of Mosul,Unknown,Unknown,Muhammad R.A.,Unknown,Iraq,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'University of Mosul', 'affiliation-city': 'Mosul', 'affiliation-country': 'Iraq'}]",2025-03-01,Journal,Muhammad R.A.,Egyptian Journal of Veterinary Science(Egypt),0,The Curing Activity of 5-Fluorouracil (5-FU) and Its Role in Reducing The Antibiotic Sensitivity in Some Resistance Bacteria,Egyptian Journal of Veterinary Science(Egypt),"Equine, Food Animals, Small Animals, Veterinary (miscellaneous)",Unknown
2024,2024,Unknown,"Multidrug-resistant E. coli and Salmonella Isolated from Raw and Ready-to-Eat Meat Products, Raising the potential of Future Foodborne Illness and Treatment Challenges",Egypt,Benha,Faculty of Veterinary Medicine Benha University,Unknown,Unknown,Masood E.,Unknown,Egypt,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Faculty of Veterinary Medicine Benha University', 'affiliation-city': 'Benha', 'affiliation-country': 'Egypt'}, {'@_fa': 'true', 'affilname': 'Directorate of animal health', 'affiliation-city': 'Benha', 'affiliation-country': 'Egypt'}]",2025-03-01,Journal,Masood E.,Egyptian Journal of Veterinary Science(Egypt),0,"Multidrug-resistant E. coli and Salmonella Isolated from Raw and Ready-to-Eat Meat Products, Raising the potential of Future Foodborne Illness and Treatment Challenges",Egyptian Journal of Veterinary Science(Egypt),"Equine, Food Animals, Small Animals, Veterinary (miscellaneous)",Unknown
2024,2024,Unknown,"Prevalence of Staphylococcus aureus in The food Chain, Humans, and The environment in Mansoura",Egypt,Mansoura,Faculty of Veterinary Medicine,Unknown,Unknown,Hammouda M.,Unknown,Egypt,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Faculty of Veterinary Medicine', 'affiliation-city': 'Mansoura', 'affiliation-country': 'Egypt'}]",2025-03-01,Journal,Hammouda M.,Egyptian Journal of Veterinary Science(Egypt),0,"Prevalence of Staphylococcus aureus in The food Chain, Humans, and The environment in Mansoura",Egyptian Journal of Veterinary Science(Egypt),"Equine, Food Animals, Small Animals, Veterinary (miscellaneous)",Unknown
2024,2024,Unknown,Association of Polymorphism in Leptin Gene with Semen Quality Parameters in Egyptian Buffaloes Bulls,Egypt,Kafr el-Sheikh,Faculty of Veteinary Medicine,Unknown,Unknown,Abdo S.E.,Unknown,Egypt,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Faculty of Veteinary Medicine', 'affiliation-city': 'Kafr el-Sheikh', 'affiliation-country': 'Egypt'}]",2025-03-01,Journal,Abdo S.E.,Egyptian Journal of Veterinary Science(Egypt),1,Association of Polymorphism in Leptin Gene with Semen Quality Parameters in Egyptian Buffaloes Bulls,Egyptian Journal of Veterinary Science(Egypt),"Equine, Food Animals, Small Animals, Veterinary (miscellaneous)",Unknown
2024,2024,Unknown,Efficacy of Astragalus Polysaccharide versus Enrofloxacin on Campylobacter Jejuni Colonization in Broiler Chickens,Egypt,Giza,Animal Health Research Institute,Unknown,Unknown,Abd Elhafeez M.S.,Unknown,Egypt,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Animal Health Research Institute', 'affiliation-city': 'Giza', 'affiliation-country': 'Egypt'}]",2025-03-01,Journal,Abd Elhafeez M.S.,Egyptian Journal of Veterinary Science(Egypt),0,Efficacy of Astragalus Polysaccharide versus Enrofloxacin on Campylobacter Jejuni Colonization in Broiler Chickens,Egyptian Journal of Veterinary Science(Egypt),"Equine, Food Animals, Small Animals, Veterinary (miscellaneous)",Unknown
2024,2024,Unknown,Molecular Characterization and Sequence Analysis of VP1 Gene of Duckling Beak and Dwarfism Syndrome Isolated In Egypt During 2023,Egypt,Cairo,Veterinary Serum and Vaccine Research Institute (VSVRI),Unknown,Unknown,Saleh A.A.,Unknown,Egypt,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Veterinary Serum and Vaccine Research Institute (VSVRI)', 'affiliation-city': 'Cairo', 'affiliation-country': 'Egypt'}]",2025-03-01,Journal,Saleh A.A.,Egyptian Journal of Veterinary Science(Egypt),0,Molecular Characterization and Sequence Analysis of VP1 Gene of Duckling Beak and Dwarfism Syndrome Isolated In Egypt During 2023,Egyptian Journal of Veterinary Science(Egypt),"Equine, Food Animals, Small Animals, Veterinary (miscellaneous)",Unknown
2024,2024,Unknown,Response of Growing Japanese Quails to Different Types of Some Medicinal Seed Oils as Enhancing Additives,Egypt,Giza,National Research Centre,Unknown,Unknown,El-Kady R.I.,Unknown,Egypt,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'National Research Centre', 'affiliation-city': 'Giza', 'affiliation-country': 'Egypt'}]",2025-03-01,Journal,El-Kady R.I.,Egyptian Journal of Veterinary Science(Egypt),1,Response of Growing Japanese Quails to Different Types of Some Medicinal Seed Oils as Enhancing Additives,Egyptian Journal of Veterinary Science(Egypt),"Equine, Food Animals, Small Animals, Veterinary (miscellaneous)",Unknown
2024,2024,Unknown,Metabolic landscape of human alveolar type II epithelial cells undergoing epithelial-mesenchymal transition induced directly by silica exposure,China,Guangzhou,Sun Yat-Sen University,Unknown,Unknown,Sun J.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Sun Yat-Sen University', 'affiliation-city': 'Guangzhou', 'affiliation-country': 'China'}]",2025-03-01,Journal,Sun J.,Journal of Environmental Sciences (China),1,Metabolic landscape of human alveolar type II epithelial cells undergoing epithelial-mesenchymal transition induced directly by silica exposure,Journal of Environmental Sciences (China),"Environmental Engineering, Environmental Science (all), Environmental Chemistry",Unknown
2024,2024,Unknown,Airborne fungal communities are more susceptible to anthropogenic activities than bacteria,China,Fuzhou,East China Institute of Technology,Unknown,Unknown,Pan Y.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'East China Institute of Technology', 'affiliation-city': 'Fuzhou', 'affiliation-country': 'China'}]",2025-03-01,Journal,Pan Y.,Journal of Environmental Sciences (China),0,Airborne fungal communities are more susceptible to anthropogenic activities than bacteria,Journal of Environmental Sciences (China),"Environmental Engineering, Environmental Science (all), Environmental Chemistry",Unknown
2024,2024,Unknown,Rainfall impacts on nonpoint nitrogen and phosphorus dynamics in an agricultural river in subtropical montane reservoir region of southeast China,China,Beijing,University of Chinese Academy of Sciences,Unknown,Unknown,Wang Y.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'University of Chinese Academy of Sciences', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'Nanjing Institute of Geography and Limnology Chinese Academy of Sciences', 'affiliation-city': 'Nanjing', 'affiliation-country': 'China'}]",2025-03-01,Journal,Wang Y.,Journal of Environmental Sciences (China),3,Rainfall impacts on nonpoint nitrogen and phosphorus dynamics in an agricultural river in subtropical montane reservoir region of southeast China,Journal of Environmental Sciences (China),"Environmental Engineering, Environmental Science (all), Environmental Chemistry",Unknown
2024,2024,Unknown,Protonated carbon nitride for rapid photocatalytic sterilization via synergistic oxidative damage and physical destruction,China,Beijing,Beijing University of Chemical Technology,Unknown,Unknown,Zhu X.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Beijing University of Chemical Technology', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}]",2025-03-01,Journal,Zhu X.,Journal of Environmental Sciences (China),1,Protonated carbon nitride for rapid photocatalytic sterilization via synergistic oxidative damage and physical destruction,Journal of Environmental Sciences (China),"Environmental Engineering, Environmental Science (all), Environmental Chemistry",Unknown
2024,2024,Unknown,Activation of peroxymonosulfate by sustainable biomass-based carbon nanotubes for controlling the spread of plant viruses in water environments,China,Chongqing,Chongqing Institute of Green and Intelligent Technology,Unknown,Unknown,Tang J.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Chongqing Institute of Green and Intelligent Technology', 'affiliation-city': 'Chongqing', 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'University of Chinese Academy of Sciences', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'Yangtze University', 'affiliation-city': 'Jingzhou', 'affiliation-country': 'China'}]",2025-03-01,Journal,Tang J.,Journal of Environmental Sciences (China),2,Activation of peroxymonosulfate by sustainable biomass-based carbon nanotubes for controlling the spread of plant viruses in water environments,Journal of Environmental Sciences (China),"Environmental Engineering, Environmental Science (all), Environmental Chemistry",Unknown
2024,2024,Unknown,Recent advcances on plant-based bioengineered nanoparticles using secondary metabolites and their potential in lung cancer management,India,Noida,"JSS Academy of Technical Education, Noida",Unknown,Unknown,Islam A.,Unknown,India,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'JSS Academy of Technical Education, Noida', 'affiliation-city': 'Noida', 'affiliation-country': 'India'}]",2025-03-01,Journal,Islam A.,Journal of Future Foods,8,Recent advcances on plant-based bioengineered nanoparticles using secondary metabolites and their potential in lung cancer management,Journal of Future Foods,"History, Cultural Studies, Visual Arts and Performing Arts",Unknown
2024,2024,Unknown,Effect of chlorination and ultraviolet on the adsorption of pefloxacin on polystyrene and polyvinyl chloride,China,Taiyuan,Taiyuan University of Technology,Unknown,Unknown,Li Y.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Taiyuan University of Technology', 'affiliation-city': 'Taiyuan', 'affiliation-country': 'China'}]",2025-03-01,Journal,Li Y.,Journal of Environmental Sciences (China),2,Effect of chlorination and ultraviolet on the adsorption of pefloxacin on polystyrene and polyvinyl chloride,Journal of Environmental Sciences (China),"Environmental Engineering, Environmental Science (all), Environmental Chemistry",Unknown
2024,2024,Unknown,Collagen (peptide) extracted from sturgeon swim bladder: Physicochemical characterization and protective effects on cyclophosphamide-induced premature ovarian failure in mice,China,Nanchang,Nanchang University,Unknown,Unknown,Zhang M.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Nanchang University', 'affiliation-city': 'Nanchang', 'affiliation-country': 'China'}]",2025-02-28,Journal,Zhang M.,Food Chemistry,0,Collagen (peptide) extracted from sturgeon swim bladder: Physicochemical characterization and protective effects on cyclophosphamide-induced premature ovarian failure in mice,Food Chemistry,"Analytical Chemistry, Food Science",Unknown
2024,2024,Unknown,"Production, extraction, and authentication of natural and non-natural vanillin. A comprehensive review and economic future biotechnology perspectives",Egypt,Cairo,Faculty of Pharmacy - Ain Shams University,Unknown,Unknown,Amr K.,Unknown,Egypt,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Faculty of Pharmacy - Ain Shams University', 'affiliation-city': 'Cairo', 'affiliation-country': 'Egypt'}]",2025-02-28,Journal,Amr K.,Food Chemistry,0,"Production, extraction, and authentication of natural and non-natural vanillin. A comprehensive review and economic future biotechnology perspectives",Food Chemistry,"Analytical Chemistry, Food Science",Unknown
2024,2024,Unknown,The role of polyphenols in oxygen consumption and in the accumulation of acetaldehyde and Strecker aldehydes during wine oxidation,Spain,Zaragoza,Universidad de Zaragoza,Unknown,Unknown,Escudero A.,Unknown,Spain,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Universidad de Zaragoza', 'affiliation-city': 'Zaragoza', 'affiliation-country': 'Spain'}]",2025-02-28,Journal,Escudero A.,Food Chemistry,0,The role of polyphenols in oxygen consumption and in the accumulation of acetaldehyde and Strecker aldehydes during wine oxidation,Food Chemistry,"Analytical Chemistry, Food Science",Unknown
2024,2024,Unknown,A colorimetric biosensor composed of split aptamers and mannan oligosaccharide nanozyme to monitor synthetic His-tagged food biomolecules,China,Qingdao,Ocean University of China,Unknown,Unknown,Wei K.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Ocean University of China', 'affiliation-city': 'Qingdao', 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'Qingdao Key Laboratory of Food Biotechnology', 'affiliation-city': 'Qingdao', 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'China National Light Industry', 'affiliation-city': 'Qingdao', 'affiliation-country': 'China'}]",2025-02-28,Journal,Wei K.,Food Chemistry,0,A colorimetric biosensor composed of split aptamers and mannan oligosaccharide nanozyme to monitor synthetic His-tagged food biomolecules,Food Chemistry,"Analytical Chemistry, Food Science",Unknown
2024,2024,Unknown,Automatic detection of multi-antibiotic residues simultaneously in aquatic products by visual protein microarray chips,China,Nanjing,Nanjing University,Unknown,Unknown,Tang M.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Nanjing University', 'affiliation-city': 'Nanjing', 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'State Administration for Market Regulation', 'affiliation-city': 'Nanjing', 'affiliation-country': 'China'}]",2025-02-28,Journal,Tang M.,Food Chemistry,0,Automatic detection of multi-antibiotic residues simultaneously in aquatic products by visual protein microarray chips,Food Chemistry,"Analytical Chemistry, Food Science",Unknown
2024,2024,Unknown,Tripolyphosphate-chitosan-pea protein interactions confers long-term stability to 3D printed high internal phase Pickering emulsions,Malaysia,Bandar Sunway,Monash University Malaysia,Unknown,Unknown,Karandagaspitiya C.O.,Unknown,Malaysia,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Monash University Malaysia', 'affiliation-city': 'Bandar Sunway', 'affiliation-country': 'Malaysia'}]",2025-02-28,Journal,Karandagaspitiya C.O.,Food Chemistry,0,Tripolyphosphate-chitosan-pea protein interactions confers long-term stability to 3D printed high internal phase Pickering emulsions,Food Chemistry,"Analytical Chemistry, Food Science",Unknown
2024,2024,Unknown,Unraveling the unique microbiota and metabolites in three different colors Jiangqu through multidimensional analysis,China,Chengdu,Sichuan University,Unknown,Unknown,Tang Q.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Sichuan University', 'affiliation-city': 'Chengdu', 'affiliation-country': 'China'}]",2025-02-28,Journal,Tang Q.,Food Chemistry,0,Unraveling the unique microbiota and metabolites in three different colors Jiangqu through multidimensional analysis,Food Chemistry,"Analytical Chemistry, Food Science",Unknown
2024,2024,Unknown,"Comparison of forced and voluntary exercise types on male rat brain monoamine levels, anxiety-like behaviour, and physiological indexes under light and dark phases",Japan,Tokyo,Rikkyo University,Unknown,Unknown,Matsunaga D.,Unknown,Japan,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Rikkyo University', 'affiliation-city': 'Tokyo', 'affiliation-country': 'Japan'}, {'@_fa': 'true', 'affilname': 'Osaka Electro-Communication University', 'affiliation-city': 'Neyagawa', 'affiliation-country': 'Japan'}]",2025-02-28,Journal,Matsunaga D.,Behavioural Brain Research,0,"Comparison of forced and voluntary exercise types on male rat brain monoamine levels, anxiety-like behaviour, and physiological indexes under light and dark phases",Behavioural Brain Research,Behavioral Neuroscience,Unknown
2024,2024,Unknown,Discrimination of wild edible and poisonous fungi with similar appearance (Cantharellus albovenosus vs Omphalotus olearius) based on lipidomics using UHPLC-HR-AM/MS/MS,China,Wuhan,South-Central Minzu University,Unknown,Unknown,Yao J.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'South-Central Minzu University', 'affiliation-city': 'Wuhan', 'affiliation-country': 'China'}]",2025-02-28,Journal,Yao J.,Food Chemistry,0,Discrimination of wild edible and poisonous fungi with similar appearance (Cantharellus albovenosus vs Omphalotus olearius) based on lipidomics using UHPLC-HR-AM/MS/MS,Food Chemistry,"Analytical Chemistry, Food Science",Unknown
2024,2024,Unknown,Precise and panoramic study on the nutritional components of specific milk of goats and sheep,China,Shenyang,Shenyang Agricultural University,Unknown,Unknown,Wang X.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Shenyang Agricultural University', 'affiliation-city': 'Shenyang', 'affiliation-country': 'China'}]",2025-02-28,Journal,Wang X.,Food Chemistry,0,Precise and panoramic study on the nutritional components of specific milk of goats and sheep,Food Chemistry,"Analytical Chemistry, Food Science",Unknown
2024,2024,Unknown,Metabolomic and proteomic profiling reveals the formation mechanism of volatile flavor in egg whites during fermentation by Streptococcus thermophilus,China,Yangling,Northwest A&amp;F University,Unknown,Unknown,Jia J.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Northwest A&amp;F University', 'affiliation-city': 'Yangling', 'affiliation-country': 'China'}]",2025-02-28,Journal,Jia J.,Food Chemistry,0,Metabolomic and proteomic profiling reveals the formation mechanism of volatile flavor in egg whites during fermentation by Streptococcus thermophilus,Food Chemistry,"Analytical Chemistry, Food Science",Unknown
2024,2024,Unknown,Development of a non-targeted metabolomics-based screening method for elucidating the metabolic characteristics and potential applications of Lacticaseibacillus paracasei,China,Beijing,Ministry of Agriculture of the People's Republic of China,Unknown,Unknown,Wang D.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': ""Ministry of Agriculture of the People's Republic of China"", 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'Neimenggu Agricultural University', 'affiliation-city': 'Hohhot', 'affiliation-country': 'China'}]",2025-02-28,Journal,Wang D.,Food Chemistry,0,Development of a non-targeted metabolomics-based screening method for elucidating the metabolic characteristics and potential applications of Lacticaseibacillus paracasei,Food Chemistry,"Analytical Chemistry, Food Science",Unknown
2024,2024,Unknown,Physiological change of striatum and ventral midbrain's glia cell in response to different exercise modalities,South Korea,Seoul,KyungHee University College of Medicine,Unknown,Unknown,Jo M.G.,Unknown,South Korea,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'KyungHee University College of Medicine', 'affiliation-city': 'Seoul', 'affiliation-country': 'South Korea'}]",2025-02-28,Journal,Jo M.G.,Behavioural Brain Research,0,Physiological change of striatum and ventral midbrain's glia cell in response to different exercise modalities,Behavioural Brain Research,Behavioral Neuroscience,Unknown
2024,2024,Unknown,Environmental enrichment reduces adgrl3.1-Related anxiety and attention deficits but not impulsivity,Brazil,Santa Maria,Universidade Federal de Santa Maria,Unknown,Unknown,Fontana B.D.,Unknown,Brazil,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Universidade Federal de Santa Maria', 'affiliation-city': 'Santa Maria', 'affiliation-country': 'Brazil'}]",2025-02-28,Journal,Fontana B.D.,Behavioural Brain Research,0,Environmental enrichment reduces adgrl3.1-Related anxiety and attention deficits but not impulsivity,Behavioural Brain Research,Behavioral Neuroscience,Unknown
2024,2024,Unknown,"Detection and quantification of lactoferrin: Innovations, applications, and challenges",Iran,Kermanshah,Kermanshah University of Medical Sciences,Unknown,Unknown,Abedi-Firoozjah R.,Unknown,Iran,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Kermanshah University of Medical Sciences', 'affiliation-city': 'Kermanshah', 'affiliation-country': 'Iran'}]",2025-02-28,Journal,Abedi-Firoozjah R.,Food Chemistry,0,"Detection and quantification of lactoferrin: Innovations, applications, and challenges",Food Chemistry,"Analytical Chemistry, Food Science",Unknown
